,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters
673,-1.7145904,11.562338,walking,3,18
674,-1.8002456,11.3970175,walking,3,18
675,-1.8279033,11.054709,walking,3,32
676,-1.9168916,10.744337,walking,3,32
677,-1.9060662,10.409429,walking,3,32
678,-1.9514695,10.068982,walking,3,32
679,-2.0525055,9.340988,walking,3,12
680,-2.080728,8.818636,walking,3,12
681,-2.170302,8.665698,walking,3,12
682,-2.2574415,8.434565,walking,0,56
683,-2.382466,8.154472,walking,0,56
684,-2.42311,7.708937,walking,0,7
685,-2.5158732,7.302758,walking,0,7
686,-2.4657037,6.859897,walking,0,6
687,-2.3894327,6.630252,rearing,0,6
688,-2.3877933,6.34062,rearing,0,38
689,-2.2166693,6.0002384,rearing,0,38
690,-2.014027,5.7951097,rearing,0,38
691,-2.0520072,5.552726,rearing,0,38
692,-1.9841498,5.528018,rearing,0,38
693,-1.9756355,5.4599466,rearing,0,38
694,-2.0000675,5.5029583,rearing,0,38
695,-1.9709468,5.5153055,rearing,0,38
696,-2.1035256,5.544025,rearing,0,38
697,-2.074833,5.536667,rearing,0,38
698,-2.2974694,5.6975803,rearing,0,38
699,-2.3791013,5.9575195,rearing,0,38
700,-2.554105,6.293365,rearing,0,38
701,-2.731631,6.480078,rearing,0,6
702,-2.920616,6.6075983,rearing,0,6
703,-3.1012566,6.881064,rearing,0,6
704,-3.1171796,6.878183,rearing,0,6
705,-3.1276517,6.9868174,rearing,0,6
706,-3.1451616,7.2137504,rearing,0,6
707,-3.2452886,8.164769,rearing,0,22
708,-3.1573777,8.397085,rearing,0,22
709,-3.1454477,8.419471,rearing,0,22
710,-3.094032,8.457529,rearing,0,22
711,-2.8692675,8.568805,rearing,3,12
712,-2.638499,8.719303,rearing,3,12
713,0.13588908,12.61796,rearing,3,26
714,0.2470434,12.6578865,na,3,26
715,0.4108318,12.843888,na,3,26
716,0.38801286,12.9582405,na,3,26
717,0.3849868,13.337062,walking,3,26
718,0.3658129,13.428615,walking,3,26
719,0.35667872,13.472649,walking,3,26
720,0.31711537,13.429942,walking,3,26
721,0.35716528,13.441792,walking,3,26
722,0.42311624,13.457878,walking,3,26
723,0.5468083,13.507753,walking,3,26
724,0.7575766,13.535884,walking,3,26
725,1.1367471,13.52384,walking,3,1
726,1.4442326,13.430131,walking,3,1
727,1.6372331,13.297111,walking,3,1
728,1.7833184,13.1003275,walking,3,1
729,1.9103388,12.920082,walking,3,19
730,1.8731043,12.621115,walking,3,19
731,1.8919617,12.315288,walking,3,49
732,1.8495365,12.266409,na,3,47
733,1.7990209,11.900217,na,3,47
734,1.7361968,11.671112,na,3,47
735,1.6768202,11.532518,na,3,25
736,1.3724575,11.347941,na,3,30
737,0.86755955,10.879991,na,3,30
738,0.7529881,10.803468,na,3,30
739,0.39315465,10.414814,na,3,35
740,-0.44585034,10.016031,na,3,58
741,-0.77792597,9.74704,na,0,33
742,-0.8378712,9.857453,na,3,32
743,-0.9549788,9.90817,na,3,32
744,-1.2560984,9.916568,na,3,32
745,-1.535609,9.848549,na,3,32
746,-2.073595,9.873821,na,3,12
747,-2.6272178,9.507538,na,3,12
748,-2.743688,9.328108,na,3,12
749,-2.872253,9.248866,na,3,12
750,-3.0357103,9.081423,na,3,12
751,-3.266403,8.735229,walking,3,12
752,-3.2998397,8.730504,walking,3,12
753,-3.1980247,8.711964,walking,3,12
754,-3.0332873,8.718252,walking,3,12
755,-2.8325136,8.624985,walking,3,12
756,-2.4509401,7.7499723,na,0,7
757,-1.9267255,6.5918245,na,0,11
758,-1.8429828,6.530079,na,0,11
759,-1.8577906,6.44146,rearing,0,11
760,-1.803595,6.513186,rearing,0,11
761,-1.8139834,6.683196,rearing,0,11
762,-1.9789004,6.9406743,rearing,0,11
763,-2.3435028,7.431193,rearing,0,7
764,-2.9021375,7.9788923,rearing,0,22
765,-3.4874895,7.9668865,rearing,0,22
766,-3.704661,7.952819,rearing,0,22
767,-3.7514293,7.98089,rearing,0,22
768,-3.6997313,7.9904227,rearing,0,22
769,-3.3521004,8.187899,rearing,0,22
770,-2.8343842,8.881293,rearing,3,12
771,-1.8613895,11.037887,na,3,32
772,-1.8761679,11.292635,na,3,18
773,-1.8790531,11.46844,na,3,18
774,-1.8886592,11.598335,na,3,18
775,-1.8844234,11.517699,na,3,18
776,-1.8820882,11.54268,walking,3,18
777,-1.889269,11.481661,walking,3,18
778,-1.8573531,11.445604,walking,3,18
779,-1.8859384,11.212126,walking,3,18
780,-1.9422805,10.879796,walking,3,32
781,-2.3099177,10.198382,walking,3,32
782,-2.5755808,9.845971,walking,3,12
783,-2.6502697,9.704361,walking,3,12
784,-2.7956638,9.4549265,na,3,12
785,-2.8455734,9.408481,na,3,12
786,-2.8492885,9.354744,na,3,12
787,-2.8671634,9.306607,na,3,12
788,-2.8190248,9.207757,na,3,12
789,-2.8665926,6.9484143,na,0,6
790,-2.640903,6.4386487,na,0,6
791,-2.5636587,6.282498,na,0,38
792,-2.537734,6.1679754,na,0,38
793,-2.460039,5.8497653,na,0,38
794,-2.4161339,5.5336695,na,0,38
795,-2.299023,5.423902,rearing,0,38
796,-2.3005388,5.381008,rearing,0,38
797,-2.2744262,5.350284,rearing,0,38
798,-2.2651644,5.335169,rearing,0,38
799,-2.289393,5.365805,rearing,0,38
800,-2.3541303,5.415127,rearing,0,38
801,-2.4477959,5.460444,rearing,0,38
802,-2.519486,5.51424,rearing,0,38
803,-2.6952572,5.717054,rearing,0,38
804,-2.9314153,5.9533567,rearing,0,6
805,-3.076038,6.0763416,rearing,0,6
806,-3.2524235,6.2751265,rearing,0,6
807,-3.483249,6.49226,rearing,0,43
808,-3.5220447,6.5019126,rearing,0,43
809,-3.4996088,6.4885597,rearing,0,43
810,-3.550026,6.5462036,rearing,0,43
811,-3.531739,6.565025,rearing,0,43
812,-3.5210395,6.5590324,rearing,0,43
813,-3.4356267,6.5276303,rearing,0,43
814,-3.215613,6.53328,rearing,0,6
815,-2.9735117,6.5016427,rearing,0,6
816,-2.7434824,6.6083074,rearing,0,6
817,-2.0928786,8.903527,na,3,12
818,-1.9912678,8.92086,na,3,12
819,-1.9317452,9.06964,na,3,12
820,-1.8881192,9.22683,na,3,12
821,-1.9121919,9.294418,na,3,12
822,-1.8786482,9.400473,na,3,12
823,-1.8317108,9.735364,na,3,12
824,-1.4098772,10.486879,na,3,32
825,-1.2972904,10.762328,na,3,32
826,-1.2945306,10.915141,na,3,32
827,-1.3055967,11.378533,na,3,18
828,-1.4321615,11.765648,na,3,5
829,-1.4428928,11.956235,na,3,5
830,-1.4765079,12.036396,na,3,5
831,-1.5570872,12.10906,na,3,5
832,-1.4942151,11.95647,na,3,5
833,-1.6485204,11.681814,na,3,5
834,-1.6013672,11.552544,na,3,18
835,-1.5539687,11.537264,walking,3,18
836,-1.5857602,11.501351,walking,3,18
837,-1.646355,11.476834,walking,3,18
838,-1.6680152,11.405843,walking,3,18
839,-1.7801243,11.311713,walking,3,18
840,-1.8607522,11.249274,walking,3,18
841,-1.8345252,11.215692,na,3,18
842,-1.814276,11.175643,na,3,18
843,-1.6817201,11.231203,na,3,18
844,-1.5268965,11.153799,na,3,18
845,-1.273502,11.013833,na,3,32
846,-0.5692168,10.689869,na,3,2
847,0.51634705,10.3357,na,3,35
848,0.7568877,9.988499,na,3,35
849,0.8083685,9.927367,rearing,3,35
850,0.63881767,9.735459,rearing,3,0
851,0.1262381,9.28932,rearing,3,0
852,-0.7906258,8.447936,rearing,0,4
853,-1.4083706,8.146961,rearing,0,39
854,-2.1390436,8.015174,rearing,0,56
855,-2.716109,8.02959,rearing,0,22
856,-2.925476,8.023567,rearing,0,22
857,-2.9753485,8.097738,rearing,0,22
858,-2.9535391,8.072499,rearing,0,22
859,-2.471374,8.308675,rearing,0,56
860,2.0048678,12.372259,rearing,3,49
861,2.0959606,12.453836,rearing,3,19
862,2.1247146,12.418915,rearing,3,49
863,2.2054617,12.318574,rearing,3,49
864,2.3088882,12.219772,rearing,3,49
865,2.2586966,12.184937,rearing,3,49
866,2.2761939,12.195593,na,3,49
867,2.2768025,12.508426,na,3,19
868,2.0801055,13.216442,walking,3,1
869,2.0600948,13.41529,walking,3,1
870,2.0008385,13.690603,walking,3,1
871,1.9376501,13.7247505,walking,3,1
872,1.900405,13.790672,walking,3,1
873,1.8383617,13.826947,na,3,1
874,1.846637,13.845059,na,3,1
875,1.835345,13.819809,na,3,1
876,1.877828,13.787142,na,3,1
877,1.8899438,13.746591,na,3,1
878,1.9052069,13.761935,na,3,1
879,2.0149395,13.617568,na,3,1
880,2.0113277,13.392723,na,3,1
881,2.1680293,12.505882,na,3,19
882,2.1384695,12.132419,na,3,49
883,2.1393983,11.6794615,na,3,49
884,2.000297,11.614096,walking,3,25
885,1.4396802,11.294729,walking,3,30
886,0.8304154,11.187427,walking,3,30
887,0.6441533,11.205497,walking,3,60
888,0.41284624,11.223036,walking,3,60
889,0.3806473,11.244387,walking,3,60
890,0.39832637,11.242088,walking,3,60
891,0.190733,11.250561,walking,3,60
892,0.038434595,11.334461,walking,3,69
893,-0.18460928,11.508585,na,3,69
894,-0.40964258,11.637054,na,3,69
895,-0.93028665,12.154213,na,3,57
896,-1.169794,12.425599,na,3,5
897,-1.3382906,12.500061,na,3,5
898,-1.2807215,12.448157,na,3,5
899,-1.3235766,12.439598,na,3,5
900,-1.3922907,12.481152,na,3,5
901,-1.2901018,12.30701,na,3,5
902,-1.1883004,11.712711,na,3,18
903,-1.2408847,10.968448,na,3,32
904,-1.0708119,10.318545,walking,3,32
905,-0.96156996,9.998093,walking,3,32
906,-0.7131614,9.990447,walking,3,32
907,-0.70278066,9.697415,walking,0,33
908,-0.43432575,9.635957,walking,3,58
909,-0.30621055,9.416241,walking,0,33
910,-0.28476432,9.327311,walking,0,33
911,-0.31917152,9.098424,walking,0,33
912,-0.53789955,8.496515,walking,0,4
913,-0.70431143,8.400225,walking,0,4
914,-1.0659015,8.197754,na,0,4
915,-1.4950325,7.699506,rearing,0,29
916,-1.8900038,7.6663632,rearing,0,29
917,-2.1342669,7.7703443,rearing,0,56
918,-2.7978997,7.8915787,rearing,0,22
919,-3.17572,7.9038563,rearing,0,22
920,-3.3301196,7.929977,rearing,0,22
921,-3.3847456,7.9466853,rearing,0,22
922,-3.3697975,7.990166,rearing,0,22
923,-3.3257146,7.950298,rearing,0,22
924,-3.1338227,8.013295,rearing,0,22
925,-2.42652,8.202435,rearing,0,56
926,-1.4924397,8.908034,rearing,0,39
927,0.63354796,11.974398,rearing,3,36
928,0.7685165,12.143396,na,3,36
929,0.9582801,12.447552,na,3,45
930,1.0495274,12.472265,na,3,45
931,1.0231857,12.969745,na,3,45
932,1.0697348,13.311601,na,3,1
933,1.1165973,13.304131,na,3,1
934,1.1469616,13.36243,na,3,1
935,1.2975911,13.408219,walking,3,1
936,1.2430602,13.443286,walking,3,1
937,1.4137473,13.382222,walking,3,1
938,1.4976095,13.317623,walking,3,1
939,1.6590207,13.190404,walking,3,1
940,1.6491555,13.16583,walking,3,1
941,1.6922728,13.047606,walking,3,1
942,1.8814073,12.6111145,walking,3,19
943,2.0911756,12.1121855,na,3,49
944,1.9962008,11.755113,na,3,47
945,1.9981816,11.643428,na,3,25
946,1.8812306,11.559575,na,3,25
947,1.7345783,11.602456,na,3,47
948,1.7337143,11.550217,na,3,47
949,1.7354231,11.56878,na,3,47
950,1.5894492,11.607204,na,3,47
951,1.6019292,11.599892,na,3,47
952,1.6028152,11.609816,na,3,47
953,1.5529085,11.630725,na,3,47
954,1.4741905,11.585494,na,3,47
955,1.458798,11.56284,walking,3,47
956,1.3027954,11.513525,walking,3,30
957,-1.7979187,8.6716585,walking,0,39
958,-2.0466447,8.448224,walking,0,39
959,-2.5124977,7.930679,walking,0,7
960,-2.7116792,7.835216,walking,0,7
961,-2.4965343,7.805684,walking,0,7
962,-2.2093887,7.7314467,walking,0,56
963,-1.3051565,7.37143,walking,0,13
964,-0.79259497,6.9285283,na,0,50
965,-0.7725849,7.016078,na,0,50
966,-0.638051,6.87401,rearing,0,50
967,-0.2774657,6.724328,rearing,0,50
968,0.17188177,6.6561112,rearing,0,28
969,0.23256691,6.5118394,rearing,0,28
970,0.17132342,6.518352,rearing,0,28
971,0.02114218,6.5058813,rearing,0,28
972,-0.39412907,6.693045,rearing,0,50
973,-2.154572,7.3580275,rearing,0,7
974,-2.5156093,7.6777787,rearing,0,7
975,-3.00254,7.892073,rearing,0,22
976,-3.0083842,7.8354473,rearing,0,22
977,-2.987811,7.859515,rearing,0,22
978,-2.6967661,7.9016175,rearing,0,7
979,-1.3704128,7.89852,rearing,0,39
980,-0.15702818,8.399896,na,0,4
981,0.08452068,8.550376,na,3,0
982,0.21602118,8.781372,na,3,0
983,0.17371096,8.987933,na,3,0
984,0.23339714,9.21035,na,3,0
985,0.17686917,9.491523,na,3,0
986,-0.000376408,11.586004,na,3,69
987,-0.115906075,11.69699,na,3,69
988,0.0996996,11.870686,na,3,36
989,-0.0875258,12.051094,na,3,57
990,-0.20125806,12.173297,na,3,57
991,-0.2403841,12.397734,na,3,57
992,-0.3858569,12.608796,na,3,57
993,-0.5529079,12.773527,na,3,57
994,-0.45665598,12.876984,na,3,57
995,-0.27806482,13.046656,na,3,26
996,-0.11440644,13.203445,walking,3,26
997,-0.097905025,13.229257,walking,3,26
998,-0.005759785,13.286006,walking,3,26
999,0.08394328,13.323966,walking,3,26
1000,0.21940416,13.371705,walking,3,26
1001,0.4005354,13.389319,walking,3,26
1002,0.48645502,13.407346,walking,3,26
1003,0.6258156,13.410219,walking,3,26
1004,0.5994427,13.441418,na,3,26
1005,0.55661976,13.424314,na,3,26
1006,-2.8102767,9.315887,na,3,12
1007,-2.8211408,9.235666,na,3,12
1008,-2.8020022,9.169408,na,3,12
1009,-2.7926395,9.101661,na,3,12
1010,-2.747525,9.050991,na,3,12
1011,-2.6325426,8.851403,na,3,12
1012,-2.57845,8.570907,rearing,3,12
1013,-2.4636068,8.411776,rearing,0,56
1014,-2.3888562,8.177603,rearing,0,56
1015,-1.9880406,6.263701,rearing,0,38
1016,-1.8050232,5.9871945,rearing,0,61
1017,-1.818036,5.77742,rearing,0,38
1018,-1.7813553,5.66797,rearing,0,38
1019,-1.7338939,5.584533,rearing,0,23
1020,-1.5802311,5.585098,rearing,0,23
1021,-1.5907896,5.684747,rearing,0,23
1022,-1.5733154,5.712227,rearing,0,23
1023,-1.5494152,5.6786566,rearing,0,23
1024,-1.5430107,5.7712364,rearing,0,23
1025,-1.6962663,5.859412,rearing,0,61
1026,-1.7898527,5.9490027,rearing,0,61
1027,-1.8517264,5.971888,rearing,0,38
1028,-1.973022,6.095764,rearing,0,38
1029,-2.2492826,6.154254,rearing,0,38
1030,-2.2915301,6.164062,rearing,0,38
1031,-2.451701,6.3304687,rearing,0,38
1032,-2.6412117,6.4870563,rearing,0,6
1033,-2.822661,6.568792,rearing,0,6
1034,-3.0096366,6.877695,rearing,0,6
1035,-3.2401218,7.209076,rearing,0,6
1036,-3.4079993,7.6655555,rearing,0,43
1037,-3.4769056,7.7811503,rearing,0,43
1038,-3.5065792,7.9098363,na,0,22
1039,-3.4504297,7.9787617,na,0,22
1040,-3.434197,8.093371,na,0,22
1041,-3.3223786,8.240848,na,0,22
1042,-2.16736,10.442618,na,3,32
1043,-1.8986855,10.826368,na,3,32
1044,-1.7326185,11.161561,na,3,18
1045,-1.769645,11.252779,na,3,18
1046,-1.6654931,11.349286,na,3,18
1047,-1.6497917,11.40984,na,3,18
1048,-1.546934,11.36505,na,3,18
1049,-1.555062,11.473113,na,3,18
1050,-1.4692595,11.718205,na,3,5
1051,-1.5856954,11.746168,walking,3,5
1052,-1.6221061,11.926715,walking,3,5
1053,-1.7005396,12.056606,walking,3,5
1054,-1.7822942,12.094738,walking,3,5
1055,-1.7645419,12.082055,walking,3,5
1056,-1.8105067,12.140941,walking,3,5
1057,-1.6558467,12.124716,na,3,5
1058,-1.568894,12.209577,na,3,5
1059,-1.0201285,12.407898,na,3,57
1060,-0.5161218,12.507859,na,3,57
1061,-0.18321122,12.500154,na,3,57
1062,-0.020045528,12.47516,na,3,26
1063,0.09749363,12.473512,na,3,26
1064,0.38868847,12.599698,na,3,26
1065,0.70482904,12.730559,na,3,45
1066,1.3338468,13.029839,na,3,45
1067,1.5814544,13.3825655,rearing,3,1
1068,1.6781293,13.672907,rearing,3,1
1069,1.6780086,13.824624,rearing,3,1
1070,1.6810224,13.831026,rearing,3,1
1071,1.6078986,13.85946,rearing,3,1
1072,1.672351,13.8416395,rearing,3,1
1073,1.6943425,13.79209,na,3,1
1074,1.7314341,13.721192,na,3,1
1075,1.7420044,13.539598,na,3,1
1076,1.7034712,13.217467,na,3,1
1077,-2.5336487,9.017994,na,3,12
1078,-2.6329691,8.865423,na,3,12
1079,-2.7887795,8.802157,walking,3,12
1080,-2.891507,8.803493,walking,3,12
1081,-2.8858938,8.688167,walking,3,12
1082,-2.8885183,8.736863,walking,3,12
1083,-2.9322824,8.697047,walking,3,12
1084,-3.0102324,8.633794,na,3,12
1085,-2.9574084,8.554937,rearing,3,12
1086,-2.7741222,8.14551,rearing,0,22
1087,-2.3183491,7.347065,rearing,0,7
1088,-2.0444443,6.9640403,rearing,0,11
1089,-1.9190036,6.687971,rearing,0,11
1090,-1.7469808,6.330771,rearing,0,61
1091,-1.6630979,6.12059,rearing,0,61
1092,-1.6736989,6.072268,rearing,0,61
1093,-1.6175401,6.0455704,rearing,0,61
1094,-1.4431963,6.1865535,rearing,0,61
1095,-1.2489022,6.473317,rearing,0,31
1096,-1.02973,6.7035437,rearing,0,31
1097,-0.5824385,7.3797894,rearing,0,3
1098,-0.5465346,7.7893844,rearing,0,4
1099,-0.5504001,7.9110856,rearing,0,4
1100,-0.5157537,7.92796,rearing,0,4
1101,-0.5685059,7.8832192,rearing,0,4
1102,-0.52726084,7.905802,rearing,0,4
1103,-0.38249323,7.9276886,rearing,0,4
1104,-0.32836062,7.95659,rearing,0,4
1105,-0.17937817,7.8309813,rearing,0,4
1106,-0.22543277,7.745414,rearing,0,4
1107,-0.114861116,7.570652,rearing,0,3
1108,0.13207342,7.4232917,rearing,0,3
1109,-0.05184422,7.2142754,rearing,0,3
1110,0.060791753,6.988045,rearing,0,3
1111,-0.028662032,6.6994514,rearing,0,28
1112,-0.06652142,6.811302,rearing,0,28
1113,0.08410267,6.7419987,rearing,0,28
1114,-0.06061782,6.552319,rearing,0,28
1115,-0.017875046,6.5221024,rearing,0,28
1116,-0.004301927,6.4595056,rearing,0,28
1117,-0.122679986,6.3592978,rearing,0,28
1118,-0.07334145,6.3923926,rearing,0,28
1119,-0.11907351,6.2972364,rearing,0,28
1120,0.032973945,6.3309503,rearing,0,28
1121,0.044809382,6.3663635,rearing,0,28
1122,0.41015092,6.514628,rearing,0,28
1123,0.49442485,6.488956,rearing,0,28
1124,0.7315437,6.764363,rearing,5,27
1125,0.70955646,6.989454,rearing,5,27
1126,0.6944834,7.3535657,rearing,0,9
1127,0.7292592,7.6086035,rearing,0,9
1128,0.63364476,7.570053,rearing,0,9
1129,0.6551098,7.6130676,na,0,9
1130,0.6247911,7.708079,na,0,9
1131,0.6233754,7.74933,na,0,9
1132,0.57792693,7.778354,na,0,9
1133,0.22304611,7.906187,na,0,9
1134,-0.11639498,7.783586,na,0,9
1135,-0.28689945,7.7078166,na,0,4
1136,-0.37510484,7.624424,na,0,4
1137,-0.23862392,7.4811907,na,0,3
1138,-0.15190096,7.297022,na,0,3
1139,-0.14245376,7.0937,na,0,3
1140,-0.27227387,7.0985293,na,0,3
1141,-0.47386688,6.991629,rearing,0,3
1142,-0.49680907,7.258332,rearing,0,3
1143,-0.6584046,7.910616,rearing,0,4
1144,-0.8761009,8.105437,rearing,0,4
1145,-0.96099705,8.238951,rearing,0,4
1146,-0.85828197,8.276688,rearing,0,4
1147,-0.7623727,8.234637,rearing,0,4
1148,-0.6846487,8.29155,rearing,0,4
1149,-0.38617346,8.052213,rearing,0,4
1150,-0.5130202,7.534911,rearing,0,3
1151,-1.012433,6.8140836,rearing,0,13
1152,-1.2072129,6.597017,rearing,0,31
1153,-1.5692247,6.4840455,rearing,0,11
1154,-1.7312508,6.5783553,rearing,0,11
1155,-1.8387208,6.931983,rearing,0,11
1156,-2.0230293,7.220493,rearing,0,7
1157,-2.2581906,7.4678054,rearing,0,7
1158,-3.0852063,8.048089,rearing,0,22
1159,-3.356196,8.298985,rearing,0,22
1160,-3.3630168,8.33783,rearing,0,22
1161,-3.385488,8.431365,rearing,0,22
1162,-3.3005824,8.423759,rearing,0,22
1163,-3.2099366,8.484322,rearing,0,22
1164,-3.0739813,8.613129,rearing,3,12
1165,-2.7894611,8.835399,rearing,3,12
1166,0.568996,12.8523445,rearing,3,26
1167,0.71792984,12.849775,rearing,3,26
1168,0.68037707,13.126413,rearing,3,26
1169,0.720437,12.995301,rearing,3,26
1170,0.64761627,13.228617,na,3,26
1171,0.52700293,13.312152,na,3,26
1172,0.54321116,13.321228,na,3,26
1173,0.53651947,13.332874,na,3,26
1174,0.4615278,13.324585,walking,3,26
1175,0.5362479,13.358405,walking,3,26
1176,0.73836493,13.354408,walking,3,26
1177,1.0659496,13.370558,walking,3,1
1178,1.1416384,13.364416,walking,3,1
1179,1.1709231,13.316614,walking,3,1
1180,1.2388548,13.29057,walking,3,1
1181,-2.2899327,9.196371,walking,3,12
1182,-2.2763324,8.88639,walking,3,12
1183,-2.2390883,8.712047,walking,3,12
1184,-2.2973177,8.680582,na,3,12
1185,-2.2995741,8.656406,rearing,3,12
1186,-2.266237,8.498009,rearing,0,56
1187,-2.05166,6.3059745,rearing,0,38
1188,-2.0815065,6.169779,rearing,0,38
1189,-2.1232395,6.1031413,rearing,0,38
1190,-2.1550426,6.106016,rearing,0,38
1191,-2.143891,6.0618057,rearing,0,38
1192,-2.125553,6.0705657,rearing,0,38
1193,-2.2244523,6.1511602,rearing,0,38
1194,-2.3129497,6.248994,rearing,0,38
1195,-2.53525,6.5588894,rearing,0,6
1196,-2.9120061,6.9536414,rearing,0,6
1197,-3.3589017,7.506449,rearing,0,43
1198,-3.529645,7.783745,rearing,0,43
1199,-3.6594834,7.878244,rearing,0,22
1200,-3.6079984,7.93331,rearing,0,22
1201,-3.491275,7.99876,rearing,0,22
1202,-3.382248,8.06653,rearing,0,22
1203,-3.1806436,8.063756,rearing,0,22
1204,-2.8232565,8.276583,rearing,0,22
1205,-2.4458396,8.342164,rearing,0,56
1206,-2.3047721,8.361339,rearing,0,56
1207,-2.0737286,8.673838,rearing,3,12
1208,-1.4914649,9.168479,na,0,33
1209,1.1363939,11.937545,na,3,36
1210,1.16165,12.17597,na,3,45
1211,1.2742621,12.284157,na,3,45
1212,1.411304,12.467575,na,3,45
1213,1.5020244,12.845885,walking,3,45
1214,1.564862,13.038847,walking,3,1
1215,1.5669492,13.360638,walking,3,1
1216,1.5132831,13.599032,walking,3,1
1217,1.547526,13.731076,walking,3,1
1218,1.5359126,13.731644,walking,3,1
1219,1.4411877,13.72996,walking,3,1
1220,1.4544859,13.74012,walking,3,1
1221,1.416185,13.705422,walking,3,1
1222,1.404066,13.64309,walking,3,1
1223,1.3274753,13.509353,walking,3,1
1224,0.9316519,13.068411,walking,3,26
1225,0.887453,13.047921,na,3,26
1226,0.6820613,12.877474,na,3,26
1227,0.06520217,12.404617,na,3,26
1228,-0.36568847,12.251946,na,3,57
1229,-0.44469336,12.295031,na,3,57
1230,-0.42340025,12.313722,na,3,57
1231,-0.49863797,12.3345585,na,3,57
1232,-0.30852315,12.299526,na,3,57
1233,-0.069191836,12.053206,na,3,36
1234,0.6745715,11.1462555,na,3,60
1235,0.85019785,11.001294,na,3,30
1236,0.9423352,10.9697075,na,3,30
1237,0.94642234,10.988012,na,3,30
1238,1.0323741,10.809583,na,3,30
1239,1.2013383,10.598621,na,3,30
1240,1.329956,10.500947,na,3,67
1241,1.6146241,10.238032,na,3,67
1242,1.8005397,9.823713,na,3,44
1243,1.8266441,9.555478,na,3,48
1244,1.870018,9.433284,na,3,48
1245,1.8019663,9.163207,na,3,8
1246,1.7060928,9.164934,na,3,8
1247,1.7037408,9.165628,na,3,8
1248,1.6093178,9.097271,standing,3,8
1249,1.5139487,8.984994,standing,3,8
1250,1.3035492,8.747677,na,3,51
1251,1.225461,8.79475,na,3,51
1252,0.9475496,8.859937,na,3,0
1253,0.8691398,8.949936,na,3,0
1254,0.77103233,8.989305,na,3,0
1255,0.63376546,8.888625,na,3,0
1256,0.7087402,9.026751,na,3,0
1257,0.79570824,8.964915,na,3,0
1258,0.803378,8.800877,standing,3,0
1259,0.9302968,8.96303,standing,3,0
1260,1.1173002,8.703071,standing,3,51
1261,1.3906943,8.580798,standing,3,51
1262,1.4653953,8.661689,standing,3,51
1263,1.2849424,8.632431,standing,3,51
1264,1.4306021,8.684976,standing,3,51
1265,1.4461874,8.64812,na,3,51
1266,1.473903,8.465652,na,3,51
1267,1.6299193,8.438544,na,3,16
1268,1.708361,8.439161,na,3,16
1269,1.5109724,8.442663,na,3,51
1270,1.5655233,8.523982,na,3,16
1271,1.6739181,8.627325,na,3,16
